"Tema","Entidad","Indicador","link.de.consulta","2016","2018","2020","2021","2022","2023","2024","2025"
"Social","Querétaro","Porcentaje de la Población con Carencia por acceso a los servicios básicos en la vivienda","https://inegi.org.mx/desarrollosocial/pm/#tabulados",12.7482091656,12.6744500083,9.968357865,NA,7.8118957789,NA,6.7107625608,NA
"Social","Querétaro","Porcentaje de la Población con Carencia por acceso a la alimentación nutritiva y de calidad","https://inegi.org.mx/desarrollosocial/pm/#tabulados",14.6939547773,15.1611111572,18.2138056555,NA,13.0251735813,NA,9.9152666358,NA
"Social","Querétaro","Porcentaje de la Población con Población con Ingreso Inferior a la Línea de pobreza extrema por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",6.7784828118,5.0575286356,8.3788623859,NA,4.60498057,NA,3.8222882622,NA
"Social","Querétaro","Porcentaje de la Población con Población con Ingreso Inferior a la Línea de pobreza por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",38.280103339,33.4522547883,39.9127962798,NA,29.2246533728,NA,21.1041955772,NA
"Social","Quintana Roo","Porcentaje de la Población en situación de Pobreza","https://inegi.org.mx/desarrollosocial/pm/#tabulados",31.6528532657,30.1920646578,47.480293983,NA,26.9660148973,NA,17.7468519293,NA
"Social","Quintana Roo","Porcentaje de la Población en situación de Pobreza Moderada","https://inegi.org.mx/desarrollosocial/pm/#tabulados",26.6237121289,26.3788984727,36.8747530599,NA,22.8145522114,NA,15.1341347316,NA
"Social","Quintana Roo","Porcentaje de la Poblaciónn en situación de Pobreza Extrema","https://inegi.org.mx/desarrollosocial/pm/#tabulados",5.0291411368,3.8131661851,10.6055409231,NA,4.151462686,NA,2.6127171977,NA
"Social","Quintana Roo","Porcentaje de la población vulnerable por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",6.3396684313,5.8924621377,9.4934531302,NA,5.9901293019,NA,4.3625708456,NA
"Social","Quintana Roo","Porcentaje de la Población con Rezago Educativo","https://inegi.org.mx/desarrollosocial/pm/#tabulados",15.9799589953,16.977085637,17.5450155463,NA,16.5228559192,NA,16.0204459443,NA
"Social","Quintana Roo","Porcentaje de la Población con Carencia por acceso a la seguridad social","https://inegi.org.mx/desarrollosocial/pm/#tabulados",17.626386146,15.6341747663,24.819717131,NA,32.3706942196,NA,30.3481690717,NA
"Social","Quintana Roo","Porcentaje de la Población con Carencia por acceso a los servicios de salud","https://inegi.org.mx/desarrollosocial/pm/#tabulados",45.417921093,44.0066067988,48.3140540607,NA,42.4094164436,NA,39.4589177624,NA
"Social","Quintana Roo","Porcentaje de la Población con Carencia por calidad y espacios de la vivienda","https://inegi.org.mx/desarrollosocial/pm/#tabulados",16.9886589663,20.9892404668,14.1920014549,NA,14.0209610185,NA,10.447422141,NA
"Social","Quintana Roo","Porcentaje de la Población con Carencia por acceso a los servicios básicos en la vivienda","https://inegi.org.mx/desarrollosocial/pm/#tabulados",19.5053774578,21.7823215637,21.3673154776,NA,22.4837727121,NA,12.0411843315,NA
"Social","Quintana Roo","Porcentaje de la Población con Carencia por acceso a la alimentación nutritiva y de calidad","https://inegi.org.mx/desarrollosocial/pm/#tabulados",19.3429591671,19.9518028614,29.4089338198,NA,14.9911814738,NA,13.0818636766,NA
"Social","Quintana Roo","Porcentaje de la Población con Población con Ingreso Inferior a la Línea de pobreza extrema por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",9.8802694731,7.1443057252,23.1176320129,NA,7.0665059283,NA,4.4077950685,NA
"Social","Quintana Roo","Porcentaje de la Población con Población con Ingreso Inferior a la Línea de pobreza por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",37.992521697,36.0845267955,56.9737471132,NA,32.9561441992,NA,22.1094227749,NA
"Social","San Luis Potosí","Porcentaje de la Población en situación de Pobreza","https://inegi.org.mx/desarrollosocial/pm/#tabulados",44.1371867817,42.068167098,42.846151104,NA,35.5227592699,NA,30.4051503805,NA
"Social","San Luis Potosí","Porcentaje de la Población en situación de Pobreza Moderada","https://inegi.org.mx/desarrollosocial/pm/#tabulados",37.7269085357,35.3400151793,34.0011428398,NA,28.1100691684,NA,25.3406837378,NA
"Social","San Luis Potosí","Porcentaje de la Poblaciónn en situación de Pobreza Extrema","https://inegi.org.mx/desarrollosocial/pm/#tabulados",6.410278246,6.7281519187,8.8450082642,NA,7.4126901016,NA,5.0644666427,NA
"Social","San Luis Potosí","Porcentaje de la población vulnerable por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",7.2427367345,7.4846566251,8.68004121,NA,6.7275516186,NA,4.8956279181,NA
"Social","San Luis Potosí","Porcentaje de la Población con Rezago Educativo","https://inegi.org.mx/desarrollosocial/pm/#tabulados",18.7721708388,19.6831033135,19.2303796325,NA,20.5576706963,NA,18.7632719819,NA
"Social","San Luis Potosí","Porcentaje de la Población con Carencia por acceso a la seguridad social","https://inegi.org.mx/desarrollosocial/pm/#tabulados",9.0902930455,8.9575778154,19.7641048773,NA,34.5504405357,NA,33.4315966833,NA
"Social","San Luis Potosí","Porcentaje de la Población con Carencia por acceso a los servicios de salud","https://inegi.org.mx/desarrollosocial/pm/#tabulados",55.9167715454,52.6079100768,51.6234995816,NA,48.2021381334,NA,51.2385213648,NA
"Social","San Luis Potosí","Porcentaje de la Población con Carencia por calidad y espacios de la vivienda","https://inegi.org.mx/desarrollosocial/pm/#tabulados",9.6972426896,8.5736011208,9.3271327745,NA,9.0803826192,NA,7.1247995518,NA
"Social","San Luis Potosí","Porcentaje de la Población con Carencia por acceso a los servicios básicos en la vivienda","https://inegi.org.mx/desarrollosocial/pm/#tabulados",24.7251984663,26.4080809868,25.0133678374,NA,23.9258504699,NA,18.7826999043,NA
"Social","San Luis Potosí","Porcentaje de la Población con Carencia por acceso a la alimentación nutritiva y de calidad","https://inegi.org.mx/desarrollosocial/pm/#tabulados",20.8010256793,17.8499587705,18.684265976,NA,13.8914960667,NA,11.6794135617,NA
"Social","San Luis Potosí","Porcentaje de la Población con Población con Ingreso Inferior a la Línea de pobreza extrema por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",14.8619859056,14.6876613872,17.8044063921,NA,13.4115509892,NA,10.0420810885,NA
"Social","San Luis Potosí","Porcentaje de la Población con Población con Ingreso Inferior a la Línea de pobreza por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",51.3799235162,49.5528237231,51.526192314,NA,42.2503108885,NA,35.3007782986,NA
"Social","Sinaloa","Porcentaje de la Población en situación de Pobreza","https://inegi.org.mx/desarrollosocial/pm/#tabulados",30.458042392,30.9842554126,28.0713953195,NA,21.6388114638,NA,16.9986100247,NA
"Social","Sinaloa","Porcentaje de la Población en situación de Pobreza Moderada","https://inegi.org.mx/desarrollosocial/pm/#tabulados",27.8998668768,28.7928214779,25.6406589447,NA,19.8308382986,NA,15.5429784246,NA
"Social","Sinaloa","Porcentaje de la Poblaciónn en situación de Pobreza Extrema","https://inegi.org.mx/desarrollosocial/pm/#tabulados",2.5581755152,2.1914339348,2.4307363748,NA,1.8079731652,NA,1.4556316001,NA
"Social","Sinaloa","Porcentaje de la población vulnerable por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",7.5969308558,6.9787180619,8.1520867196,NA,6.6695747609,NA,6.2739574627,NA
"Social","Sinaloa","Porcentaje de la Población con Rezago Educativo","https://inegi.org.mx/desarrollosocial/pm/#tabulados",16.4967688298,17.9181244061,16.846072212,NA,17.0028300484,NA,15.4903321942,NA
"Social","Sinaloa","Porcentaje de la Población con Carencia por acceso a la seguridad social","https://inegi.org.mx/desarrollosocial/pm/#tabulados",12.2103040411,13.1603567892,19.5731548549,NA,26.5751232297,NA,24.7062923884,NA
"Social","Sinaloa","Porcentaje de la Población con Carencia por acceso a los servicios de salud","https://inegi.org.mx/desarrollosocial/pm/#tabulados",41.5676913582,41.6697329557,39.1655422999,NA,39.1231934113,NA,36.9072077504,NA
"Social","Sinaloa","Porcentaje de la Población con Carencia por calidad y espacios de la vivienda","https://inegi.org.mx/desarrollosocial/pm/#tabulados",11.2691587736,8.5026247657,6.9727508719,NA,7.1440669211,NA,5.9195281163,NA
"Social","Sinaloa","Porcentaje de la Población con Carencia por acceso a los servicios básicos en la vivienda","https://inegi.org.mx/desarrollosocial/pm/#tabulados",12.7853690301,14.9178913459,11.6688890993,NA,9.6807476069,NA,5.6126430034,NA
"Social","Sinaloa","Porcentaje de la Población con Carencia por acceso a la alimentación nutritiva y de calidad","https://inegi.org.mx/desarrollosocial/pm/#tabulados",22.9774710674,24.846858061,22.062049267,NA,17.2913725784,NA,12.230443169,NA
"Social","Sinaloa","Porcentaje de la Población con Población con Ingreso Inferior a la Línea de pobreza extrema por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",7.3346288617,5.2534379723,6.5555187342,NA,4.4766191494,NA,3.927867968,NA
"Social","Sinaloa","Porcentaje de la Población con Población con Ingreso Inferior a la Línea de pobreza por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",38.0549732478,37.9629734745,36.2234820391,NA,28.3083862247,NA,23.2725674875,NA
"Social","Sonora","Porcentaje de la Población en situación de Pobreza","https://inegi.org.mx/desarrollosocial/pm/#tabulados",27.0077695154,26.6640193527,29.9240225224,NA,21.6931100455,NA,14.1142650311,NA
"Social","Sonora","Porcentaje de la Población en situación de Pobreza Moderada","https://inegi.org.mx/desarrollosocial/pm/#tabulados",24.899689768,24.4365216361,26.3761978938,NA,19.9859311085,NA,12.637078245,NA
"Social","Sonora","Porcentaje de la Poblaciónn en situación de Pobreza Extrema","https://inegi.org.mx/desarrollosocial/pm/#tabulados",2.1080797474,2.2274977166,3.5478246287,NA,1.7071789371,NA,1.4771867861,NA
"Social","Sonora","Porcentaje de la población vulnerable por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",8.3688800209,9.1261384254,10.1860739853,NA,6.1531888153,NA,4.5185671766,NA
"Social","Sonora","Porcentaje de la Población con Rezago Educativo","https://inegi.org.mx/desarrollosocial/pm/#tabulados",13.4163924326,14.038983707,15.5883157452,NA,14.5653386273,NA,13.7365161502,NA
"Social","Sonora","Porcentaje de la Población con Carencia por acceso a la seguridad social","https://inegi.org.mx/desarrollosocial/pm/#tabulados",14.6869300955,12.6332324461,20.0703816997,NA,24.4289057351,NA,24.1188720437,NA
"Social","Sonora","Porcentaje de la Población con Carencia por acceso a los servicios de salud","https://inegi.org.mx/desarrollosocial/pm/#tabulados",38.3839168851,35.6387580539,34.0175622898,NA,33.1733322126,NA,31.4326436111,NA
"Social","Sonora","Porcentaje de la Población con Carencia por calidad y espacios de la vivienda","https://inegi.org.mx/desarrollosocial/pm/#tabulados",9.5025175143,8.6358457789,8.5714131148,NA,8.1487833644,NA,7.289379577,NA
"Social","Sonora","Porcentaje de la Población con Carencia por acceso a los servicios básicos en la vivienda","https://inegi.org.mx/desarrollosocial/pm/#tabulados",9.7253978826,10.72303356,10.1171664604,NA,9.1916424514,NA,6.7895072589,NA
"Social","Sonora","Porcentaje de la Población con Carencia por acceso a la alimentación nutritiva y de calidad","https://inegi.org.mx/desarrollosocial/pm/#tabulados",21.1970201971,22.1029132393,22.3479478372,NA,19.5618630975,NA,14.2306010925,NA
"Social","Sonora","Porcentaje de la Población con Población con Ingreso Inferior a la Línea de pobreza extrema por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",5.8451765636,5.8167663829,10.0890016084,NA,5.5874312566,NA,3.3107385901,NA
"Social","Sonora","Porcentaje de la Población con Población con Ingreso Inferior a la Línea de pobreza por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",35.3766495363,35.7901577781,40.1100965077,NA,27.8462988609,NA,18.6328322076,NA
"Social","Tabasco","Porcentaje de la Población en situación de Pobreza","https://inegi.org.mx/desarrollosocial/pm/#tabulados",53.8436146247,56.3513647173,54.4777873995,NA,46.4740941404,NA,34.8039271812,NA
"Social","Tabasco","Porcentaje de la Población en situación de Pobreza Moderada","https://inegi.org.mx/desarrollosocial/pm/#tabulados",42.3479884337,44.2844776354,40.7846393547,NA,35.3174879395,NA,28.3222303774,NA
"Social","Tabasco","Porcentaje de la Poblaciónn en situación de Pobreza Extrema","https://inegi.org.mx/desarrollosocial/pm/#tabulados",11.495626191,12.0668870819,13.6931480448,NA,11.156606201,NA,6.4816968038,NA
"Social","Tabasco","Porcentaje de la población vulnerable por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",3.1265071475,3.3072002394,5.1719570368,NA,3.5786437677,NA,4.4768476423,NA
"Social","Tabasco","Porcentaje de la Población con Rezago Educativo","https://inegi.org.mx/desarrollosocial/pm/#tabulados",17.6226885046,18.0175481161,16.612303153,NA,17.9337549636,NA,17.9007576173,NA
"Social","Tabasco","Porcentaje de la Población con Carencia por acceso a la seguridad social","https://inegi.org.mx/desarrollosocial/pm/#tabulados",13.4084843964,12.6475270073,26.9942578884,NA,44.8000340667,NA,35.0750490858,NA
"Social","Tabasco","Porcentaje de la Población con Carencia por acceso a los servicios de salud","https://inegi.org.mx/desarrollosocial/pm/#tabulados",62.8220445976,63.212654459,58.4792179602,NA,58.2856249074,NA,54.83781051,NA
"Social","Tabasco","Porcentaje de la Población con Carencia por calidad y espacios de la vivienda","https://inegi.org.mx/desarrollosocial/pm/#tabulados",12.3297043901,12.2823709823,9.5306966201,NA,12.3382137736,NA,9.8016865859,NA
"Social","Tabasco","Porcentaje de la Población con Carencia por acceso a los servicios básicos en la vivienda","https://inegi.org.mx/desarrollosocial/pm/#tabulados",48.7972185961,46.0051364464,42.9604906956,NA,43.9413233448,NA,33.7789782017,NA
"Social","Tabasco","Porcentaje de la Población con Carencia por acceso a la alimentación nutritiva y de calidad","https://inegi.org.mx/desarrollosocial/pm/#tabulados",48.0646993636,50.0254032609,43.3454092082,NA,38.8968687276,NA,32.6571802295,NA
"Social","Tabasco","Porcentaje de la Población con Población con Ingreso Inferior a la Línea de pobreza extrema por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",18.4693704759,19.5459283349,22.4497441051,NA,15.8809073213,NA,9.9996091296,NA
"Social","Tabasco","Porcentaje de la Población con Población con Ingreso Inferior a la Línea de pobreza por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",56.9701217722,59.6585649567,59.6497444363,NA,50.0527379082,NA,39.2807748235,NA
"Social","Tamaulipas","Porcentaje de la Población en situación de Pobreza","https://inegi.org.mx/desarrollosocial/pm/#tabulados",32.0434211295,34.5468297298,34.9424597966,NA,26.8227483836,NA,20.1531927416,NA
"Social","Tamaulipas","Porcentaje de la Población en situación de Pobreza Moderada","https://inegi.org.mx/desarrollosocial/pm/#tabulados",29.3244174502,31.5540685199,31.1055778274,NA,23.9629407632,NA,18.688401141,NA
"Social","Tamaulipas","Porcentaje de la Poblaciónn en situación de Pobreza Extrema","https://inegi.org.mx/desarrollosocial/pm/#tabulados",2.7190036793,2.9927612099,3.8368819692,NA,2.8598076203,NA,1.4647916006,NA
"Social","Tamaulipas","Porcentaje de la población vulnerable por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",10.524703615,13.8727856516,13.3659666808,NA,10.6998403013,NA,6.7629823184,NA
"Social","Tamaulipas","Porcentaje de la Población con Rezago Educativo","https://inegi.org.mx/desarrollosocial/pm/#tabulados",15.5363546108,16.0861237464,15.6205957087,NA,16.0955717679,NA,15.1794917987,NA
"Social","Tamaulipas","Porcentaje de la Población con Carencia por acceso a la seguridad social","https://inegi.org.mx/desarrollosocial/pm/#tabulados",12.7547450797,11.9816205753,19.5527385082,NA,27.9477171391,NA,25.123452974,NA
"Social","Tamaulipas","Porcentaje de la Población con Carencia por acceso a los servicios de salud","https://inegi.org.mx/desarrollosocial/pm/#tabulados",41.2304210711,39.6278258208,39.826531274,NA,39.4471098048,NA,37.9344491492,NA
"Social","Tamaulipas","Porcentaje de la Población con Carencia por calidad y espacios de la vivienda","https://inegi.org.mx/desarrollosocial/pm/#tabulados",6.4259183554,7.6945784882,5.5943366813,NA,6.1145845786,NA,4.2964124578,NA
"Social","Tamaulipas","Porcentaje de la Población con Carencia por acceso a los servicios básicos en la vivienda","https://inegi.org.mx/desarrollosocial/pm/#tabulados",9.7447877124,8.8905824078,8.0787640559,NA,6.8114237371,NA,4.8423105574,NA
"Social","Tamaulipas","Porcentaje de la Población con Carencia por acceso a la alimentación nutritiva y de calidad","https://inegi.org.mx/desarrollosocial/pm/#tabulados",19.6279565497,17.3562437968,14.1095335306,NA,12.4411161576,NA,9.7457986267,NA
"Social","Tamaulipas","Porcentaje de la Población con Población con Ingreso Inferior a la Línea de pobreza extrema por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",10.0297845004,11.9455083074,12.6575138113,NA,8.0343127871,NA,5.0062058669,NA
"Social","Tamaulipas","Porcentaje de la Población con Población con Ingreso Inferior a la Línea de pobreza por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",42.5681247445,48.4196153814,48.3084264774,NA,37.5225886849,NA,26.91617506,NA
"Social","Tlaxcala","Porcentaje de la Población en situación de Pobreza","https://inegi.org.mx/desarrollosocial/pm/#tabulados",55.9333096374,50.9655232684,59.2875216289,NA,52.5199807963,NA,40.8051931057,NA
"Social","Tlaxcala","Porcentaje de la Población en situación de Pobreza Moderada","https://inegi.org.mx/desarrollosocial/pm/#tabulados",50.0765923181,47.6943963621,49.4439456967,NA,45.7663476257,NA,36.4507053005,NA
"Social","Tlaxcala","Porcentaje de la Poblaciónn en situación de Pobreza Extrema","https://inegi.org.mx/desarrollosocial/pm/#tabulados",5.8567173193,3.2711269063,9.8435759321,NA,6.7536331705,NA,4.3544878051,NA
"Social","Tlaxcala","Porcentaje de la población vulnerable por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",9.084053385,9.4503991647,9.4245537936,NA,10.428830133,NA,9.6159560952,NA
"Social","Tlaxcala","Porcentaje de la Población con Rezago Educativo","https://inegi.org.mx/desarrollosocial/pm/#tabulados",14.2018199719,15.9062580013,16.0575031406,NA,16.1423820524,NA,14.3119162255,NA
"Social","Tlaxcala","Porcentaje de la Población con Carencia por acceso a la seguridad social","https://inegi.org.mx/desarrollosocial/pm/#tabulados",12.524574024,13.7368011934,27.5621311242,NA,45.2308754194,NA,39.2702034384,NA
"Social","Tlaxcala","Porcentaje de la Población con Carencia por acceso a los servicios de salud","https://inegi.org.mx/desarrollosocial/pm/#tabulados",66.286483579,63.9999724027,64.8526570907,NA,61.893918279,NA,58.7163366903,NA
"Social","Tlaxcala","Porcentaje de la Población con Carencia por calidad y espacios de la vivienda","https://inegi.org.mx/desarrollosocial/pm/#tabulados",10.2356904475,8.71278385,8.1671910925,NA,8.1646560618,NA,5.8088463824,NA
"Social","Tlaxcala","Porcentaje de la Población con Carencia por acceso a los servicios básicos en la vivienda","https://inegi.org.mx/desarrollosocial/pm/#tabulados",10.7143531173,10.1304433818,7.698392946,NA,8.0608303431,NA,6.1933264993,NA
"Social","Tlaxcala","Porcentaje de la Población con Carencia por acceso a la alimentación nutritiva y de calidad","https://inegi.org.mx/desarrollosocial/pm/#tabulados",24.9465269237,24.3123281875,32.9491988433,NA,22.7359353727,NA,20.815157827,NA
"Social","Tlaxcala","Porcentaje de la Población con Población con Ingreso Inferior a la Línea de pobreza extrema por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",18.3481852182,12.6950019701,27.7095332907,NA,16.9315450697,NA,12.0328440487,NA
"Social","Tlaxcala","Porcentaje de la Población con Población con Ingreso Inferior a la Línea de pobreza por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",65.0173630224,60.4159224331,68.7120754225,NA,62.9488109292,NA,50.4211492009,NA
"Social","Veracruz de Ignacio de la Llave","Porcentaje de la Población en situación de Pobreza","https://inegi.org.mx/desarrollosocial/pm/#tabulados",60.4919076652,60.1553371599,58.6031541958,NA,51.7324255322,NA,44.5017883949,NA
"Social","Veracruz de Ignacio de la Llave","Porcentaje de la Población en situación de Pobreza Moderada","https://inegi.org.mx/desarrollosocial/pm/#tabulados",45.7308015679,44.0199235971,44.6637901678,NA,38.5912516082,NA,35.6809552932,NA
"Social","Veracruz de Ignacio de la Llave","Porcentaje de la Poblaciónn en situación de Pobreza Extrema","https://inegi.org.mx/desarrollosocial/pm/#tabulados",14.7611060973,16.1354135629,13.9393640281,NA,13.1411739241,NA,8.8208331017,NA
"Social","Veracruz de Ignacio de la Llave","Porcentaje de la población vulnerable por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",4.6877322975,6.9559301679,5.9345372349,NA,5.9508023617,NA,5.6905428195,NA
"Social","Veracruz de Ignacio de la Llave","Porcentaje de la Población con Rezago Educativo","https://inegi.org.mx/desarrollosocial/pm/#tabulados",26.4014987401,26.3856687724,27.8201451986,NA,25.4997179778,NA,26.3108285921,NA
"Social","Veracruz de Ignacio de la Llave","Porcentaje de la Población con Carencia por acceso a la seguridad social","https://inegi.org.mx/desarrollosocial/pm/#tabulados",19.4287181682,16.7452340107,30.9559320695,NA,49.2190642128,NA,40.7247601574,NA
"Social","Veracruz de Ignacio de la Llave","Porcentaje de la Población con Carencia por acceso a los servicios de salud","https://inegi.org.mx/desarrollosocial/pm/#tabulados",67.7638522915,65.7228342577,65.1625958079,NA,60.9162942527,NA,60.1515595174,NA
"Social","Veracruz de Ignacio de la Llave","Porcentaje de la Población con Carencia por calidad y espacios de la vivienda","https://inegi.org.mx/desarrollosocial/pm/#tabulados",17.5075297844,16.8683491564,14.9546439376,NA,12.5579096135,NA,11.7462641388,NA
"Social","Veracruz de Ignacio de la Llave","Porcentaje de la Población con Carencia por acceso a los servicios básicos en la vivienda","https://inegi.org.mx/desarrollosocial/pm/#tabulados",39.2044146174,42.083063935,37.7515188605,NA,37.3541686878,NA,28.4671200974,NA
"Social","Veracruz de Ignacio de la Llave","Porcentaje de la Población con Carencia por acceso a la alimentación nutritiva y de calidad","https://inegi.org.mx/desarrollosocial/pm/#tabulados",23.794463087,28.4918243534,24.3902472127,NA,21.566958699,NA,14.1524490817,NA
"Social","Veracruz de Ignacio de la Llave","Porcentaje de la Población con Población con Ingreso Inferior a la Línea de pobreza extrema por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",24.8391720667,26.2415474828,24.4066819992,NA,18.7597775413,NA,14.6022597404,NA
"Social","Veracruz de Ignacio de la Llave","Porcentaje de la Población con Población con Ingreso Inferior a la Línea de pobreza por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",65.1796399627,67.1112673279,64.5376914307,NA,57.6832278939,NA,50.1923312144,NA
"Social","Yucatán","Porcentaje de la Población en situación de Pobreza","https://inegi.org.mx/desarrollosocial/pm/#tabulados",45.5045678535,44.0300302272,49.4856261929,NA,38.7726252089,NA,26.6402300924,NA
"Social","Yucatán","Porcentaje de la Población en situación de Pobreza Moderada","https://inegi.org.mx/desarrollosocial/pm/#tabulados",39.0049259409,37.4812521854,38.2064031305,NA,33.1685973877,NA,23.0540549745,NA
"Social","Yucatán","Porcentaje de la Poblaciónn en situación de Pobreza Extrema","https://inegi.org.mx/desarrollosocial/pm/#tabulados",6.4996419126,6.5487780418,11.2792230624,NA,5.6040278213,NA,3.5861751179,NA
"Social","Yucatán","Porcentaje de la población vulnerable por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",7.0170425704,7.3378280757,9.0688058914,NA,6.9419157264,NA,5.3132973698,NA
"Social","Yucatán","Porcentaje de la Población con Rezago Educativo","https://inegi.org.mx/desarrollosocial/pm/#tabulados",21.7045969783,21.5914476242,21.8499576952,NA,21.2200937684,NA,19.6534151656,NA
"Social","Yucatán","Porcentaje de la Población con Carencia por acceso a la seguridad social","https://inegi.org.mx/desarrollosocial/pm/#tabulados",14.4105018139,14.0633458703,24.7440108068,NA,35.1272683145,NA,26.0559599382,NA
"Social","Yucatán","Porcentaje de la Población con Carencia por acceso a los servicios de salud","https://inegi.org.mx/desarrollosocial/pm/#tabulados",51.7730033815,49.7615366729,49.3989205208,NA,45.8371132431,NA,42.3449342302,NA
"Social","Yucatán","Porcentaje de la Población con Carencia por calidad y espacios de la vivienda","https://inegi.org.mx/desarrollosocial/pm/#tabulados",15.7691206945,13.5754589554,11.9803113534,NA,12.5706349785,NA,10.5511277377,NA
"Social","Yucatán","Porcentaje de la Población con Carencia por acceso a los servicios básicos en la vivienda","https://inegi.org.mx/desarrollosocial/pm/#tabulados",35.4767431551,38.4443795605,34.6143843298,NA,34.7608575932,NA,29.6435224717,NA
"Social","Yucatán","Porcentaje de la Población con Carencia por acceso a la alimentación nutritiva y de calidad","https://inegi.org.mx/desarrollosocial/pm/#tabulados",21.9960741312,21.3589303495,24.6117921425,NA,15.4485771458,NA,14.6527908286,NA
"Social","Yucatán","Porcentaje de la Población con Población con Ingreso Inferior a la Línea de pobreza extrema por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",12.0528214483,11.5389803674,21.3495286582,NA,10.1918305072,NA,6.5189195143,NA
"Social","Yucatán","Porcentaje de la Población con Población con Ingreso Inferior a la Línea de pobreza por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",52.5216104239,51.3678583029,58.5544320843,NA,45.7145409353,NA,31.9535274622,NA
"Social","Zacatecas","Porcentaje de la Población en situación de Pobreza","https://inegi.org.mx/desarrollosocial/pm/#tabulados",50.1945735155,49.2321481961,45.7707604493,NA,44.2158881807,NA,36.4275948228,NA
"Social","Zacatecas","Porcentaje de la Población en situación de Pobreza Moderada","https://inegi.org.mx/desarrollosocial/pm/#tabulados",46.42295171,45.637738853,41.8406063954,NA,39.0905545874,NA,32.9039219321,NA
"Social","Zacatecas","Porcentaje de la Poblaciónn en situación de Pobreza Extrema","https://inegi.org.mx/desarrollosocial/pm/#tabulados",3.7716218055,3.5944093431,3.9301540539,NA,5.1253335933,NA,3.5236728907,NA
"Social","Zacatecas","Porcentaje de la población vulnerable por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",9.9271062701,9.3590701469,8.5202847849,NA,8.8233143637,NA,8.3967210116,NA
"Social","Zacatecas","Porcentaje de la Población con Rezago Educativo","https://inegi.org.mx/desarrollosocial/pm/#tabulados",19.2724048032,20.8250050604,21.863008654,NA,20.7248875836,NA,18.7769748672,NA
"Social","Zacatecas","Porcentaje de la Población con Carencia por acceso a la seguridad social","https://inegi.org.mx/desarrollosocial/pm/#tabulados",11.4760431555,11.6825886532,23.8047014055,NA,36.7209758594,NA,33.7807179497,NA
"Social","Zacatecas","Porcentaje de la Población con Carencia por acceso a los servicios de salud","https://inegi.org.mx/desarrollosocial/pm/#tabulados",61.5278771637,61.6423839092,59.9669183085,NA,57.0049719111,NA,52.9335657013,NA
"Social","Zacatecas","Porcentaje de la Población con Carencia por calidad y espacios de la vivienda","https://inegi.org.mx/desarrollosocial/pm/#tabulados",5.1453954907,5.4183243257,3.3897993003,NA,4.6160173529,NA,3.1078416977,NA
"Social","Zacatecas","Porcentaje de la Población con Carencia por acceso a los servicios básicos en la vivienda","https://inegi.org.mx/desarrollosocial/pm/#tabulados",10.7437192422,10.4467957221,7.3313692997,NA,7.3511168521,NA,5.4704368695,NA
"Social","Zacatecas","Porcentaje de la Población con Carencia por acceso a la alimentación nutritiva y de calidad","https://inegi.org.mx/desarrollosocial/pm/#tabulados",15.8994000049,17.3662209583,17.0050942122,NA,16.6414009091,NA,11.2796768673,NA
"Social","Zacatecas","Porcentaje de la Población con Población con Ingreso Inferior a la Línea de pobreza extrema por ingresos","https://inegi.org.mx/desarrollosocial/pm/#tabulados",19.4985553583,14.6925281077,17.0104953047,NA,16.3346169313,NA,13.0185252496,NA
