"Tema","Entidad","Indicador","link.de.consulta","2024_1t","2024_2t","2024_3t","2024_4t","2025_1t","2025_2t","2025_3t","2025_4t"
"Económico","Querétaro","Productividad Laboral","https://mexicocomovamos.mx/datos/","$261","$261","$252","$246","$263",NA,NA,NA
"Económico","Quintana Roo","Productividad Laboral","https://mexicocomovamos.mx/datos/","$181","$182","$173","$168","$194",NA,NA,NA
"Económico","San Luis Potosí","Productividad Laboral","https://mexicocomovamos.mx/datos/","$229","$235","$244","$242","$264",NA,NA,NA
"Económico","Sinaloa","Productividad Laboral","https://mexicocomovamos.mx/datos/","$198","$202","$210","$188","$212",NA,NA,NA
"Económico","Sonora","Productividad Laboral","https://mexicocomovamos.mx/datos/","$309","$307","$316","$304","$319",NA,NA,NA
"Económico","Tabasco","Productividad Laboral","https://mexicocomovamos.mx/datos/","$304","$305","$298","$283","$313",NA,NA,NA
"Económico","Tamaulipas","Productividad Laboral","https://mexicocomovamos.mx/datos/","$244","$250","$249","$250","$244",NA,NA,NA
"Económico","Tlaxcala","Productividad Laboral","https://mexicocomovamos.mx/datos/","$110","$111","$109","$108","$112",NA,NA,NA
"Económico","Veracruz de Ignacio de la Llave","Productividad Laboral","https://mexicocomovamos.mx/datos/","$155","$160","$162","$165","$158",NA,NA,NA
"Económico","Yucatán","Productividad Laboral","https://mexicocomovamos.mx/datos/","$176","$176","$177","$178","$175",NA,NA,NA
"Económico","Zacatecas","Productividad Laboral","https://mexicocomovamos.mx/datos/","$186","$189","$184","$183","$185",NA,NA,NA
